,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
57415,116204, you mother  fuck  er you mother  fuck  er you re dead enough said ,6d480730311b667e,0.0,1.0,1.0,train,1.0,1.0,1.0,1
7783,100294,  minestrome soup said the calculator website seems to be shown a fair few times  perhaps this may be an honest mistake  but i removed it for the reason of link spamming i say  do you even know the meaning of fair it means something that is just the word justice comes from the root word just and few means not many  you are saying that something that is not discussion board abuse is link spamming and therefore bad when he did nothing bad at all  ,18eac403e7ff06ec,0.0,0.0,0.0,train,0.0,0.0,0.0,0
44942,110232, semi protected edit request on october first paragraph  immigrate should be emmigrate you immigrate from  but you emmigrate to charles brower ,4d9fa185d04084f5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
117656,33214,paddle steamer specialists,5870ee7d03c1f1cc,0.0,0.0,0.0,train,0.0,0.0,0.0,0
83446,101716,help  the article on the philosopher stuart hampshire says  towards the end  that he was married to the philosopher nancy cartwright  the name nancy cartwright has an internal link  but it takes you to the page on an american actress of the same name  could you please do the disambiguation thing here  i don t know how to  thanks  varada,2056df3182a1d72d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
100088,25219,in the process i have been finding out things i have added to music and dance pages  or will add ,42c25c19dde59c96,0.0,0.0,0.0,train,0.0,0.0,0.0,0
56096,93145, will get pdf for footnote ten  and link it  footnote at this time  is not available online  but it is so important that i will get a pdf made at kinko s  archive it  and include link this is the article that i responded to with the  dni  open source program  missing in action which is online i thought so much of this fellow s work that when oss morphed into a division of a much larger enterprise  i sent him the entire official oss archives including videos of all oss conferences  and he is in the process of doing the second phd thesis on osint that i know ofthe first was created by a belgian whose presentations to the annual conference a re archived within w oss net library best wishes  ,f90f1753fabd5cae,0.0,0.0,0.0,train,0.0,0.0,0.0,0
10592,32263,  talkpage archive november july please do not edit  super league greece ayo i see u uploaded the current  super league logo  could u upload the new one please talk takis tsoukalas i normally take a don t remove  improve stance on editing bad articles  but since you have more experience with this particular article than i  i ll honor your judgement talk pao geia sou dimitri ithela na se rotiso kati gia to top ton scorer tou pao  metras mono ta gkol stin a ethniki i kai afta se ebropaikes diorganosis kai sto kipelo thessaloniki please see wp own  people of all nations may edit the article on thessaloniki  whether they be greek  turkish  or from wherever else  canvassing hi karagounis  you may not have been aware of it  but the kind of vote canvassing you ve been doing for the football template is rather seriously frowned upon  can i ask you to stop  thanks  ah yes  just going to say the same thing  talk honestly  i have no idea what s going on in the football pages  apparently there have been precedents and some perceived consensus among football editors that only world championship teams should have such templates  nothing i personally care very much about  to be honest  no  karagounis  greek users should not have been notified before it was put up for deletion all the other templates of the group are deleted  so it s clearly ripe for deletion and to notify all the greek football users individually means slanting the  votes towards keep for that reason this is an encyclopedia for everyone  even when it comes to greek football templates  and the  votes should be universal  talk i am the third about canvassing the votes  please do not do it again  it is divisive and disruptive  dhladh perimeneis na kanw auto pou mou zhthses afotou me evrises  blind eisai gelasmenos sthn pshfoforia anaferomai eixa polu kairo na sunde w ws xrhsths kai eida ta munhmata pou afhses gia prwth fora twra gi auto allaza sunexws to kupello ok the preceding unsigned comment was added by talk contribs link to defender hello  thank you for your recent edits regarding football players  your edit included one or more links to the page defender  which is a disambiguation page  this type of page is intended to direct users to more specific topics  ordinarily we try to avoid creating links to disambiguation pages  since it is preferable to link directly to the specific topic relevant to the context  you can help wikipedia by revising the links you added to defender to refer directly to the most relevant topic  such as defender  football  by writing out defender  football  defender regards  as a typing tip  you might also consider using the help pipe trick  that is  type only defender  football which will automatically produce the correct defender  football  defender when you press save silver user tony esopi,55c65dd60b54d596,0.0,0.0,0.0,train,0.0,0.0,0.0,0
50655,153589, there s no need for you to say sorry  it wasn t you who posted a single foreign language source as a single point of reference for disputed content on an english wikipedia article  thanks for your interest though  and if you find additional references that verify the assertion from the original poster  feel free to add the disputed inclusion back into the article complete with further references  contribs ,9f55d3c6ae5921d0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
114604,122520,officer names i think there needs to be more information in this article and the la riots one about the officer s names and just more general information about them ,8f63a0930b03fefe,0.0,0.0,0.0,train,0.0,0.0,0.0,0
96039,56684,i think we clearly agree more than we disagree  just to clarify my point  though  i feel that  for the very reason that we  indeed  do not want to speak authoritatively on a single proven cause  this is more than just saying explicitly up front that there are multiple theories  whether our audience includes those touched by the affliction  or also those from the general public who want to learn more  we owe it to them not to give undue weight to observations that exist as isolated anecdotes in the literature  even the academically peer reviewed literature  the academic peer reviewed literature includes multiple review articles  and it would be better to shorten the page by largely deleting material that is not cited there ,9772a71c76cc72a7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
52259,62461, uncomfortable places to live  i think this needs clarification while castles continued to be built well into the th century  new techniques to deal with improved cannon fire made them uncomfortable and undesirable places to live  how ,a72a1e41b00a5fd1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
144808,75913,unblock unblock it wasn t my fault  i didn t know that a user was not able to make such edits honestly i believed the edits i made were constructive edits that were to the benefit of the wiki community  ,cb1c98a742c50e88,0.0,0.0,0.0,train,0.0,0.0,0.0,0
112530,41472,no problem  things like that happen ,6ea12180aa50bb77,0.0,0.0,0.0,train,0.0,0.0,0.0,0
23732,147805, february utc  i have no idea what s causing your problem  sorry  t c ,42079a3357cc7957,0.0,0.0,0.0,train,0.0,0.0,0.0,0
60310,3730,again  i have not attacked anyone  good night ,09f33fb4eba7d818,0.0,0.0,0.0,train,0.0,0.0,0.0,0
120614,80205,plebisite project i think you were a big hasty with your deletion of plebisite project oct utc ,d69d32e4bb2e6b1e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
99580,137674,importance can t think it s a high importance derbyshire article  i doubt it s even a mid one  never went there in several years of walking in derbyshire and environs  axe edge however  that s another matter bob aka,e0b2fa6968f94b0b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
151083,6456,why did you delete the harry walther article i m very worried about this deletion  walther is one of the only voices preaching the truth about jesus s message ,1148ad8327ecf973,0.0,0.0,0.0,train,0.0,0.0,0.0,0
86392,109135,homeopathy article probation notification you should be aware that homeopathy and related articles are under probation editors making disruptive edits to these pages may be banned by an administrator from homeopathy and related articles or project pages editors of such articles should be especially mindful of content policies  such as wp npov  and interaction policies  such as wp civil  wp npa  wp  rr  and wp point editors must be individually notified of article probation before being banned  all resulting blocks and bans shall be logged at talk homeopathy article probation log of blocks and bans  and may be appealed to the administrators  noticeboard ,479a3f75061c304a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
77681,97918,february utc  ah  so there was a concerted campaign which may have been aimed at harassing her  or may have been to raise her media profile  or some combination of the two  edited to reflect this perspective  thanks ,0bd117908b63da0d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
96041,79975,i think we have an editing conflict  so adding a pov label seems appropriate ,d60ac642c75c48d0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130498,96809,sorry about what i did  i was just angry at the time  can you unblock me ,05c9dc71e38a8728,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130842,101370,sounds perfect  i m going to work on it now ,1e94f956fb1addcb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
26804,14701, hi  you just made a false claim in an edit summary for cdrtools  you claimed that cdrkit was created in this is not correct  the debian initiated fork was created in may and later  on my request  it was just renamed to cdrkit all the debian initiated bugs in the fork from appear in what was later called cdrkit so this is obviously the fork from that was created because debian wanted to ship a broken variant from cdrtools after their related patch was rejected for quality reasons  ,26cbbcc858cd07df,0.0,0.0,0.0,train,0.0,0.0,0.0,0
136367,59819,that i consider as a serious offence  what watermelon  ,a028bd3565fa0b5f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
49059,71872, the article claims that there are primary nomiative declensions  but are listed the  th being the locative case following the listing  it speaks of the locative cases as a maybe perhaps the locative should either be removed from the or the article should refelct nomitaive declenisons  ,c07184c945f7faa0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
82998,23043,hello carol  i am distressed by your remarks  which i consider to be uncivil  i provided sources for my claims that rothbard is a revisionist  which is material to his understanding of history  please try to be more civil in the future ,3cee6a170d3e45b1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
53746,10676, very nice the excellent userpage award your new userpage looks amazing talk ,1c37def76d043cc6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
48964,18997, thats bec ause most links are these kids that set out on some adventure to big for their age  inexperienced and naive  expecting the cel shaded link of ww to be able to play a musical item he s never seen before  and somehow know all the songs he could conduct  is  unrealistic  and makes progress pointless  oot link was tuaght by these people because they knew the songs  they could have jsut as easily been tuaght to him by a human  but the gamem akers decided to addto the fictional realm instead  fact is  just because hes enexperienced dosn t make him not a player  were all enexpereinced mein freund  thats what makes us realistic  so  your arguements ahve no base  just fickle top level  realistic  problems you would have just the same ,32287dd92bd9adb2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
107617,4902,manusmriti please stop  if you continue to vandalize pages  as you did to manusmriti  you will be  block  from editing wikipedia ,0cfa971d02fd866b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
89286,73215,i can revert the edits of a  block  user at any time  so long as they are  block  catruthseeker so you didn t know  where did you graduate from ,c3dd6ae9d6fd4999,0.0,0.0,0.0,train,0.0,0.0,0.0,0
76759,139585,every paper i highlighted so far has emphasized that much more research is required  that would also be worthwhile highlighting ,eb09297cbf98a844,0.0,0.0,0.0,train,0.0,0.0,0.0,0
113857,63016,november utc  hey  thanks anyway ,a89985259bbe36b7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
81575,31343,hah  given away by their own web service he didn t even scroll down  but the screen showing a comparison of revisions was on the screen for so little time it didn t register ,53324aeb8594b9d8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
59301,38360,according to record  peter was crowned as king of jerusalem only on at st nicholas cathedral  famagusta was after his father s death  this fact supports that peter did not become k of j due to abdication or  he delayed coronation jun utc ,666eb6f2ed4006fa,0.0,0.0,0.0,train,0.0,0.0,0.0,0
17395,37276, as a part of the satanism agreement  the reverend was offered another chance at the sinagogue of satan article i d like to request that the page be unprotected so that he can have a shot i m not saying that it should be immune to an afd or that if it routinely becomes a bad article it should be immune to such processes  but i d appreciate it if we can give him another go thank you  talk contribs ,638687948fa14c31,0.0,0.0,0.0,train,0.0,0.0,0.0,0
77299,9824,facebook is also not a suitable source for the purpose  this issue has come up in other articles  see wikipedia reliable sources noticeboard archive facebook as a source for birth dates please note that is archived discussion  so you shouldn t add to that thread  if you feel donovan s situation needs discussed separately  you can start a new thread on wikipedia reliable sources noticeboard  talk ,19fd1eb13f3ee427,0.0,0.0,0.0,train,0.0,0.0,0.0,0
100028,139728,in the confucian temple article,ebc36a44481f2ab0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
71634,104257,correct time of death was collection of john paul s websites  also explains correct time of pope s death at p john paul s important quotes,2de56f84cd107efa,0.0,0.0,0.0,train,0.0,0.0,0.0,0
28742,42644, i get what you re saying  and i was more than happy with him in the legends section but when they include him in the open  they re putting forth that he s looked at as a member of the roster and a part of the show basically they re saying hey look  rock s a raw guy  and techincally  he s the number contender to the wwe title  since john cena is the champion  i know  there s no guarantee cena s the champ at mania  but as of now  rocky s got a championship match on a ppv  thus he should be part of the roster for that alone but mainly  since he s featured in the open  that shows that wwe is pushing him as part of raw and if days passes w o a rock sighting  then he gets reactivated when he comes back  ,71d017f98252e6f8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
61669,142957,also i m looking at the second reference in the us section citing the closure of uniqlo s new jersey stores from it s first expansion into the us market ,fc7e0b3e98b39dc2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
87985,46026,i agree with rezter  there is no set official source criteria to say what is a demo and what is an album  therefore you have go with what each band considers each of their releases  it is the band s work  they are allowed to consider w hate ver they want to ,7afdb0fbe8a3428c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
132570,76140,sure  i ll listen to a  faggot go  suck  a dick or something maybe you and originalsinner should get together i hear he likes to take up the ass dry  just like you ,cbd0f3db76132b14,0.0,1.0,1.0,train,0.0,0.0,1.0,1
157001,69271,you know what fuck you i didn t vandalize your talk page  i fuck  ing talked on it what are you on ,b9558b56cac99a2c,0.0,0.0,1.0,train,0.0,0.0,1.0,1
39014,37358, on july did you know  was updated with a fact from the article ben l  salomon  which you created  if you know of another interesting fact from a recently created article  then please suggest it on the did you know talk page  ,63beef74103baae1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
123046,127175,read what i wrote above please  ,a82db985dd339e03,0.0,0.0,0.0,train,0.0,0.0,0.0,0
53636,145719, vandalism however  due to the swine flu outbreak  on september they announced that they will change their music to disco and some funk  this has caused outrage and deemed a pathetic attempt to revive the s i deleted this as it is vandalism  and not verifiable  ,2129902e86ba7449,0.0,0.0,0.0,train,0.0,0.0,0.0,0
78358,101904,fixed it up i fixed up the article with some out of universe things  and took out most of the irrelavant parts ,2143e96f0d6b235d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
66349,6971,because i was doing the same thing,1296d0d0f7b6f35f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
7892,38267,  my fault the edition is not the problem ,6623292916d86560,0.0,0.0,0.0,train,0.0,0.0,0.0,0
76471,20930,equations  surely there should be some  trans former equations so that an auto trans former can be compared to a normal tranformer thanks paule,373aaaea3400949d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
142606,40755,this page should not be speedy deleted because  this page should not be speedily deleted because  mike boich is apple s  st evangelist for the macintosh  this make no sense to delete him  you can delete what seems like promotion  but there is not reason to delete the entry for mike boich ,6cc51651098ef99f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
143910,10383,trevor the air efficiency award was founded in it has to be deleted from the decorations table also  mention of  nazi  organizations in the description of the german wound badge is also obviously in error finally  i can t believe there are still so many aces on the table who lack even a stub  much less an article ,1b730ead3be033de,0.0,0.0,0.0,train,0.0,0.0,0.0,0
77304,82951,facing the hot end of,ddf4ce7294d7ee72,0.0,0.0,0.0,train,0.0,0.0,0.0,0
51865,105622, trans ylvania i m hoping you can help me  in a conversation at talk  trans ylvania  trans ilvania  dardeal  f  f  fthen where is banat  f  f  fin china f  f  f  i ve been asking two questions that seem simple and straightforward to me  and getting pretty much a run around from i m hoping you might know the answers  talk,3523b4368a59c8c8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
126503,138945,robeson considered himself all black  he also did not living during an era where be could be multi racial  that said  via his own words  he would have always chosen to be black identified if there were options  his native american and white ancestors are mentioned in his main article january utc ,e7979f3821d2b807,0.0,0.0,0.0,train,0.0,0.0,0.0,0
97428,26095,i will definatley stay cool but you have to tell this guy to leave me alone  i spend hours writing the things i have from years of experience  and this guy roux stalks me and has reverted immediately w hate ver it is that i added to the wiki usually within minutes  i think in this instance you can consider why i am saying the things i am saying  if you can ask him to leave me alone that would be appreciated  the trance page specifically  it s strange because i go away for weeks  then i come back to upload more work  the boom he s back  within minutes ,45153c4953ad2efa,0.0,0.0,0.0,train,0.0,0.0,0.0,0
121475,117502,proposed deletion i created this article because robyn e  kenealy is a notable member of the new zealand comics community  i agree  a lot of the subsequent edits since my original ones are puffery  and look like they are by the same anonymous person  the article i wrote was fairly minimal in detail  see robyn e  kenealy oldid but my original edits were well sourced  i am particularly concerned that cameron scott does  not recognise new zealand comics comics org nz as an authoritative source because it is an open source wiki  this website is the authoritative resource for information about new zealand comics  while individual contributors can add their information to this wiki  content is stringently moderated by funtime comics s sysops darren schroeder  ruth boyask and isaac freeman  the website has also won awards for its content  this is an important issue because if you set the precendent in this article of saying comics org nz website is not authoritative you are undermining comics culture in new zealand ,73ccb4b3916e4af5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
124597,44999,redirect talk zoo and aquarium association,784ffe0cbee51c73,0.0,0.0,0.0,train,0.0,0.0,0.0,0
132553,78586,sure  anything you can do to improve the article  talk ,d24b2622a1d68b25,0.0,0.0,0.0,train,0.0,0.0,0.0,0
158638,108833,your count of the elapsed time does not account for the previous period of debate that led to the previous consensus ,45e4ff3f9697422a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
16556,135128, and suppress his accounts of homo sex  encounters in his letters to various correspondents,d2ccbb3e33f0392d,1.0,0.0,0.0,train,0.0,0.0,1.0,1
47808,63358, talkback the chamar debacle good to see that someone tries to introduce a bit of civilized discussion in this mess just for your information  bal has been sent off for three days  as may be seen from this old version of his talk page  which he chose to blank soon afterwards so he won t be joining the debate until monday cheers  no question  yeah  i just realized that  should we give advice about the article being up for deletion anyway talk  might aswell  i ve left a short message on the user s talk page  feel free to add any other advice talk wikibreak i am taking a wikibreak due to travel and will be back by th of this month  previously no section mj sales  could you edit michael jacksons sales please  here is a list which say he has sold million thanks  hey man hey  i just wanted to drop you a line so you knew i didn t drop off the face of the earth  i was busy as hell helping out my sister and getting ready for my trip so didn t get online till you were already off tonight  i m going to be gone until monday for a job interview convention but i ll be back monday i ll check into wikipedia while i m gone but probably won t be able to get onto irc  hi  hi  nice to see that you have copied some of the code of my nav template and chzz s subpage display code  good work talkback nice to see that you are really getting interested in templates day by day  talkback this is acc i have requested an account on the acc account creation interface  thank you for applying to access the account creation tool  i have approved your request  you may now access the tool here  before you do so  please read the tool s guide to familiarize yourself with the process  you may also want to join  wikipedia en accounts on irc and the mailing list  keep in mind that the acc tool is a powerful program  and misuse may result in your access being suspended by a tool administrator  don t hesitate to get in touch with me if you have any questions  thank you for participating in the account creation process talk  thank you  ,a984d66bb0d0987b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
159311,130613,your userpage  hi  i notice you are a younger editor and have posted personal information at your userpage  i have deleted it  please visit wikipedia guidance for younger editors and don t reveal personal info like age  address  name  be safe and good luck ,bab082b571e5499c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
61317,90322,alright  that works for me  for now  i recognize the  or parameters better than previously  i will brainstorm for an uncontentious way to either include this fact in the article or balance the section otherwise you are very good  malke ,f1b7ce04821e3eb3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
133754,104028,thank you  nick  thank you for supporting my list of atheist nobel laureates ,2c947bacf583b1b5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
31690,115544, in the case of sons of a duke or marquess  who by courtesy have lord prefixed to their given and family name  the wife is known by the husband s given and family name with lady prefixed  e g  the lady john smith  the daughters of dukes  marquesses and earls are by courtesy ladies  here that title is prefixed to the given and family name of the lady  e g  the lady jane smith  and this is preserved if the lady marries a commoner  e g  mr john and the lady jane smith  the predicate  the  should be used prior to lady or lord in all cases except after a divorce for women who do not hold the courtesy title of lady in their own right  e g  heather  lady mccartney or jane  lady smith as the ex wife of the lord john smith  ,69f48424098bbf33,0.0,0.0,0.0,train,0.0,0.0,0.0,0
88644,24247,i am not sure if the flaps or lugs are actually weaker  but certainly i have seen these fail in old lamp holders and have never seen the pins on a bulb fail  it could be because the lamp has had many bulbs used in it  whereas each bulb only has to be inserted and removed once ,4006e38341fc7817,0.0,0.0,0.0,train,0.0,0.0,0.0,0
111858,76001,no  jules  do not submit  the wikipedia inistas just made up the notability rule  it s not even official  in any case a local band is of  significant cultural interest  especially for travelers  sincerely  joshua blanchard,cb6d1faf93dd26dd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
6653,118080,  indeed  the new york times tells us that iain hook was shot in the back by an israeli soldier why did a member of the idf shoot him ,76c5ed5efe8fab20,0.0,0.0,0.0,train,0.0,0.0,0.0,0
39585,96345, oxymoronic label  the british isles talkpage is not a forum for a general discussion of british isles says the latest box above  so what is it for  discussing the weather  the notion that the talkpage isn t about discussing the article must make this a fairly unique place on wiki  ,0352291b7fc33865,0.0,0.0,0.0,train,0.0,0.0,0.0,0
153793,95261,yeah  but james gregory reverted it again ,feb1756dbd2131f0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
100414,115553,inferno vita nuova made inferno bell labs made plan inferno is derived from plan much like hp ux is derived from unix sysv  that does not make at t  the creator of hp ux for this reason i have put vita nuova back as the creator of inferno ,6a114999079c3711,0.0,0.0,0.0,train,0.0,0.0,0.0,0
121619,100199,proxy test ,18685ecd9cb83193,0.0,0.0,0.0,train,0.0,0.0,0.0,0
62682,96392,and now starting to be about anyone he opposes,03920c37a90f5dea,0.0,0.0,0.0,train,0.0,0.0,0.0,0
6393,49647,  if you are a troll  don t post here ,84bfeda9d8cf36d4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85956,98579,hillsong  first of all  i have no idea who you are  pal  probably some bossy person who thinks they own wikipedia  secondly  as for your laughably false accusations  let me demolish them one at a time as well as non neutral promotion of the new york church never been to their church or any hillsong church  so i am neutral  is it perhaps  because the cultural miiliea in wikipedia is so poisonously biased against evangelical christianity  that anything short of i  hate  god with all my heart seems to you as a non neutral er promotion adding unreferenced claims re hostility to pentecostals in new york  you re kidding  right  just ask any pentecostal missionary how ahem warmly they are received in nyc  they might as well being wearing eagles jerseys at a giants game  baha i take it you are not from new york  or have no idea about sports or christianity  or more likely all of the above adding comments on the article s accuracy to the article itself not sure what you are referencing here  can you be more specific  in the meantime  please unrevert all my edits  i ve asked you nicely in accordance with all of wikipedia s rule  you are not the boss of wikipedia  you have no right to just come in and chop up my helpful contributions because you don t like christians  finally  if you think my claim about hostility to christianity in nyc is unfounded  which is about an absurd a claim as suggesting there s no anti tea party sentiment at msnbc  than politely ask me to support this claim and i ll be happy to ,0f4f08ea91def8b0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
37261,98560, no name calling on my part  though i have been and will continue to be unfriendly warnings are not name calling  though of course they are annoying and often offensive and yes  you are basing your change on your opinion on words on his blog and the other editor s attempting to insert ongoing activity are basing their changes on their opinion of the reliability of celebrity gossip sites neither meet wp blp so far editors have joined the discussion and explained wp blp violation removal is not edit warring if you are not swayed by the opinions of editors so far  and the lack of support for inclusion from wp blpn  an wp rfc seems unlikely to help comparatively few editors are willing to risk getting into disputed articles  even to defend a blp but that would be a good next step  if you are simply not willing to accept opinions against the change user talk unfriend ,0f3802fa1c7e0007,0.0,0.0,0.0,train,0.0,0.0,0.0,0
71277,25412,contested deletion this article should not be speedily deleted for lack of asserted importance because this is a legitamite team in the wwe and may be around for quite a few months  it is only reasonable that they have their own page for their team name  ,4346dad2ab76ccfe,0.0,0.0,0.0,train,0.0,0.0,0.0,0
146848,20649,warning  your behaviour is harassing and bizarre  i have no idea what your problem is or why you re defacing a user talk page  but i suggest you go have a nice cup of tea and get yourself sorted out  because it s really annoying  if you re that easily offended  perhaps the internet isn t the place for you to play  so  please  sod off ,368412c95a000f6b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
147253,3539,we know you because we see your edits  now  answer my question  have you been editing while logged out ,0983aac54b2572e6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
138484,113347,the institute for historical review is a peer reviewed journal as well  and that doesn t stop it from attracting massive criticism for holocaust revisionism  just because its peer reviewed  doesn t mean it is infallible  that is an argument that appeals to authority is there any organisation that takes an impartial view in things  that did a mass study on gamergate and come to any solid conclusions about the nature of gamergate  i d love to see it ,5e22624c8321dfa4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
71076,95680,congratulations  you have chased another editor away from wp  congratulations  you have chased another editor busy making constructive edits away from wp ,ffe2f5fcbbe60073,0.0,0.0,0.0,train,0.0,0.0,0.0,0
158739,5299,your edits  welcome  and thank you for experimenting with  wikipedia  your test worked  and thank you for reverting or removing it yourself  the best way to do tests in the future would be to use the sandbox  you can look at these pages as well  how to edit a page  the tutorial  and how to write a great article  all of these pages are good places to start  again  welcome  and i hope that you will like wikipedia ,0e1c6ac2522190af,0.0,0.0,0.0,train,0.0,0.0,0.0,0
51293,92624, this question really  opinion  belongs here  hold on  wait a minute  wasn t the red velvet swing in the so called giralda tower at madison square garden  what is this building that you are talking about ,f7b4ed19dd74cbde,0.0,0.0,0.0,train,0.0,0.0,0.0,0
38608,138184, oh haha  very witty  i like the fact that you can t spell when you re being all i m better than you at me  you seem to be incapable of civility and refraining from woman bashing  let s see whether your misbehaviour warrants blocking  because if i was an admin you d be  block  right now  ,e38046b316967ddb,0.0,0.0,0.0,train,0.0,0.0,1.0,1
108976,132196,mid  attention needs infobox ,c370612dbe9ac63d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
153652,108919,ya know  if you see a brief sentence that coulde be rewritten  it s probably not necessary to stick it on the talk page ,465f20aa05eab8f2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
7080,86290,  it was your birthday sorry i missed it mine was a week before yours  september yupigo ,e6cb1147f062cb54,0.0,0.0,0.0,train,0.0,0.0,0.0,0
71339,147089,contested prod the prod has been contested  so the next step for editors who feel it should be deleted per is an wp afd  i don t believe wp blpprod applies because of the early creation of the article the relevant notability guideline is wp prof ,36c3d578c5aa0c17,0.0,0.0,0.0,train,0.0,0.0,0.0,0
150129,60504,where  i don t see it there ,a1f7cdd5f89bb639,0.0,0.0,0.0,train,0.0,0.0,0.0,0
120380,157300,please stop making unsourced or clearly revisionist edits to david irving  talk ,dbacbe9075f0b7b5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
154331,84116,yes  but usually variety indicates where their information comes from  but in this case they don t  which in turn renders the source unreliable  aside from the fact that since filming started he is not linked to the film when it is discussed in the media  most sites don t include him in the cast altogether  given that he has not showed up on set for months and is not mentioned in any press releases  even though he is not commited to any movie right now  his involvment is at least questionable and far from certain  i would love him return  but the probability shrinks with every day of filming ,e10f668d09b84ad7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
124608,133750,redirect user talk a vie saine,cb89084951e340ab,0.0,0.0,0.0,train,0.0,0.0,0.0,0
155754,68753,you are making a big mistake here  the yated articles are about the view of the litvishe gedolim of rav ariel and the temple institute  that is what they are for and they are accurate  for quotes on the views of litvishe gedolim  you use a litvish paper  the yated  for quotes on the views of chassidishe gedolim  such as rav halberstam  you use haedah or such chareidi newspapers  for quotes on zionist rabbis  you use arutz sheva or makor rishon or such newspapers  there is no contradiction at all in using the litvishe yated for the views of litvishe gedolim  there is a problem in using arutz sheva for the views of those rabbis who  hate detest  despise zionism  is that so difficult to understand talk ,b7e9eeebe9b2e187,0.0,0.0,0.0,train,0.0,0.0,0.0,0
123825,29805,redirect talk italians of african descent,4f221248f8ec38b0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
119947,21425,please see my post below the first sentence of this article on why this is a mistake  reparative therapy is only one kind of conversion therapy ,387739eb91b50709,0.0,0.0,0.0,train,0.0,0.0,0.0,0
23390,47864, fachime i have added a prod template to the article fachime  suggesting that it be deleted according to the proposed deletion process  all contributions are appreciated  but i don t believe it satisfies wikipedia s criteria for inclusion  and i ve explained why in the deletion notice  see also what wikipedia is not and wikipedia s deletion policy you may contest the proposed deletion by removing the dated prod notice  but please explain why you disagree with the proposed deletion in your edit summary or on its talk page  also  please consider improving the article to address the issues raised  even though removing the deletion notice will prevent deletion through the proposed deletion process  the article may still be deleted if it matches any of the speedy deletion criteria or it can be sent to articles for deletion  where it may be deleted if consensus to delete is reached ,7fe1ce3afd4ad35b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85155,58099,hi alexf i just wanted to know why you deleted the contest club page i created because i really like that club  in my opinion i think you are a total  jerk  who likes spoiling people s hard work and effort from  the angry user you idiot ,9b973fb650149af2,0.0,0.0,0.0,train,0.0,0.0,1.0,1
