,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
34409,95178, lightweight contentan insult to unrecorded notables the sections on escapes and notable prisoners have almost no significant content of note  and seem to be there merely to record and promote certain personal interest connections  there were  of course  thousands of attempted escapes from all stalags  many of much greater note than the relative trivia in this article  many resulting in summary execution of absconders  out of respect for these realities  and for hundreds of genuinely notable personages and heroes who must have  trans ited this huge camp  i think we should kill off the abovementioned sections until such time as someone can come up with properly researched and comprehensive content for them  any thoughts  please  cheers  ,fe765d7168a10f45,0.0,0.0,0.0,train,0.0,0.0,0.0,0
103964,139639,john  since i am  block i could not respond on your own talk page i am under no delusions i have no problem with editing and all that  i do have a problem with folks who have no idea what is going on arbitrarily imposing their uninformed views by deleting i personally believe that everyone should have the right to create  and only a handful of masters should have the right to destroy or sideline the work of others my role for the past years in osint arena is incontrovertible  but i am utterly astonished at the ignorance of those who blindly delete me because i am pointing to a free public web site that exists solely to offer up to the public  free  the work of over international authorities give me the same protections you give others  and i am happy we can start with your asking someone you trust to follow each of the links i have added in the past few days  read the material  and decide whether or not it is seminal i already know the answer to that question best wishes  robert steele,eb51f5e0d271924a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122720,47670,re  wikilinks hey  no problem ,7f5b9575b9a51ac4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
119568,96395,please let me know how i can help you at  jadkc hotmail com,039406f23aca3990,0.0,0.0,0.0,train,0.0,0.0,0.0,0
34587,47355, listas last train from hiroshima  the class b,7e827544f19382f0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
59822,27295,adding info about the mac ub port and cleaning up the grammar hi  after a few thousand posts over at the newtek forums i decided it was time to clean this baby up  i m not changing anything major  just removing some irrelevant links and redundant history  the intro paragraph says stuff about the amiga that is also said in the history section  also i m trying to give it a more neutral pov does anybody have some updated screenshots  the ones on there are from which was almost releases ago ,4837276794df218f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
37587,150935, not necessarily in australia  and also in some other places  eg ireland the term railcar is used to refer to both of these types of trains  ,7495a098bf227dd6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
150506,105861,white plains logo the white plains logo has already been uploaded by someone other than myself and is being used in the appropriate manor  users from white plains can tag themselves as such  and it is a matter of pride  why are you just commenting out code without discussion  first ,364fcaf161ac1de8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
81412,27224,gurkhaboy and team are pretty smart since last month they have taken out the actual written word in hindi from singh article sinh ,48039dbb04c47461,0.0,0.0,0.0,train,0.0,0.0,0.0,0
1464,142231,  block  i ve  block  you for hours for making edits against our biography of living persons policy  you were adding category people with dyslexia into many biographies without any sources to back it up  some did have sources  but the majority didn t you need to add reliable sources if you want to add these categories in the future  negative contributions against living people can t be accepted without appropriate attribution  see the mess i ve created or let s have banter  ,f8c40dc909946cdb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
152871,54649,world cup squads check templates for deletion  all world cup squad templates have been proposed for deletion  if you disagree with it  place your vote in there ,9211ad9307566b39,0.0,0.0,0.0,train,0.0,0.0,0.0,0
83419,61870,help  adopt me since my adopter user diligent terrier had been offline since september may i request that i be adopted by any non filipino adopter  forthwith  amid the present controversy hoping for your swift action on my request  cheers ,a58dc089c243c472,0.0,0.0,0.0,train,0.0,0.0,0.0,0
61880,90668,am i a nihilist i would like one of you wise people s opinion on whether or not a belief that there is no purpose to life and hence there is nothing we live for  can be considered nihilistic  if not surely there is some school of philosophy that propagates such a notion  could someone point me in their direction please doesitreallymatter,f297db5d2333d300,0.0,0.0,0.0,train,0.0,0.0,0.0,0
3139,68988,  fuck you  you slut  you deserve having a blind man chop your balls off with a chainsaw ,b895bf279997fe7c,0.0,1.0,1.0,train,1.0,0.0,1.0,1
69669,34401,channel go  australian free to air  is clearly a different beast entirely  dont add that info here  create a disambiguation page if you care ,5be293bb878da5e3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
95052,155440,i see no reason to think that these dead links are vandalism  there are indeed us schools that ban hugs  and i don t doubt that there are schools where the students have protested ,bde5b7a8ee046b21,0.0,0.0,0.0,train,0.0,0.0,0.0,0
42891,148155, re damage inc can you please tell me who this guy is  and calm down  this was probably done  as the messagebox on my talk page suggests  by my accidentally reverting an article to an impure state by using either vp of the anti vandal tool  ,47b1e3c299cdfbcc,0.0,0.0,0.0,train,0.0,0.0,0.0,0
148731,39092,welp  i ve already said that you were likely one of two editors who are editing disruptively relative to the images on that article  there may be others who do drive by image altering  so when i say you and one other individual i m speaking in the general long term sense  i m sure that i find it equally funny to see your nonsense get shut down time and time again ,6853d7034a1acbee,0.0,0.0,0.0,train,0.0,0.0,0.0,0
123017,35552,read the rules i ve read the wikirules and agree to abide by them mar utc ,5f000c8b50c2114c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
150065,83051,when servicing the ibne as he loves that ,de30fda1ebc1c4d5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
147729,136384,welcome hello and welcome to wikipedia  thank you for your contributions  i hope you like the place and decide to stay  here are some pages that you might find helpful  the five pillars of wikipedia how to edit a page help pages tutorial how to write a great article manual of style i hope you enjoy editing here and being a wikipedian  please sign your name on talk pages using four tildes this will automatically produce your name and the date  if you need help  check out wikipedia questions  ask me on or ask your question and then place helpme before the question on your talk page  again  welcome b  rk ,d9b480a029ed3581,0.0,0.0,0.0,train,0.0,0.0,0.0,0
68913,9180,can we get a picture  are we talking about the same julian ,1872c3686f7c0325,0.0,0.0,0.0,train,0.0,0.0,0.0,0
154852,134527,yes i am shareholder of k to  i am here to help remove the negative comments inserted to reduce the value and aid the shorts  a fair presenation is all we seek thank for your help ,cf61cb362531e0c3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
151171,73278,why do you feel that you need to step into my edits why do you feel that you need to step into my edits ,c40d62f250bd5ae5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
27239,93715, holy land stock photos link dear sir just wanted to let you know that when i added the holy land stock photos link i was not thinking of advertising the website  but i know from research that there are no websites offering this many high quality pictures for sites in the holy land  specially the dome of the rock  i understand you decision to remove the link  but i just wanted to explain salam  baha khoury ,fa9938f789ae7732,0.0,0.0,0.0,train,0.0,0.0,0.0,0
60451,122380,agnes or aeneas de bohun  grandson of robert de ferrers nd baron ferrers of chartley and agnes or aeneas de bohun  not what the wp article says burke v richardson ,8e9b85e2f448aec0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
104585,85780,just plain bill just plain bill,e575adb2465d3edb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
13234,37438,  what part of preserve any reasonable content on the article s talk page is my interpretation ,63f8fd50fa0de9f4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
14959,63333, a quick thank you for being objective and doing the right thing most of the time  back on that british national party talk page  i still dispute the links cites sources to the independent  i m trying to get everyone to go through this step by step logically  the first step being to link to an article on the independent website that even discusses bnp membership figures  the note link cite about the bnp membership figures  just links to the independent homepage surely it needs to go to somewhere better  so the quality of the article can be debated talked about a lot better  also the resistance on that talk page  isn t neutral  of course they can talk about the article but they should not be editing it  if they are politically active in the uk  for example another one is https en wikipedia org wiki user snowded if you look at talk about at dinner section of his webpage it s obvious that he s politically active in the uk and would be diametrically opposed to the bnp  ,a977f653c875d7ee,0.0,0.0,0.0,train,0.0,0.0,0.0,0
2197,16100,  ditto on gan  to me  the article is ready  though i still intend to make some minor edits  on another front  i think we ought to leave the dating issue where it stands  even though i disagree with heylin s assessment of mid july  which he guesses at based on the fact that bob made its debut on the charts on july see shades  p i find that ridiculous  for example  biabh took six weeks from its official release on march to reach the charts  may highway got out much quicker  with a one month lapse from its august release before charting  going back earlier  another side took about six weeks to chart and freewheelin more about than three months using mid july  then  means giving bob  two weeks to debut  which is absurd  of course  the whole problem centers on what is meant by release  in this case  it s being used to mean distribution  which was obviously delayed in bob s case  however  the billboard advertisement of june gives at least three other clues to that  pressing  packaging and promotion  with those three in place  distribution couldn t have been more than a week behind if not already in motion  ,2a7e384d082bafef,0.0,0.0,0.0,train,0.0,0.0,0.0,0
28348,135037, i didn t exactly find them they are part of the anti psychiatry section of the neanderthal theory  i found them some years ago  i got the interview link from a guy at wrongplanet  there should be newer examples  but i don t know them because i haven t bothered so much about refuting medical models of as lately  they are so stupid that they don t really need refuting  by the way  baron cohen s extreme maleness model probably should be there  not that i like it a lot but anyway  ,d259942dc8e2393b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
97851,114124,i would really preciate if greeks won t delete anything in albania articles or making our history theirs nor do i go and delete stuff in greek or vandalize their articles blocking me  does not change anything but proving what side you in don t forget that out there is always a bigger fish than you thank you,628989041741e191,0.0,0.0,0.0,train,0.0,0.0,0.0,0
42938,85770, re look here oh my gosh  i was actually complaining about that just yesterday it s insane of how he copies our entire user page instead of the sections that he wants and then modify it to make it not have our information on it  he really is a sick person  talk ,e56fbe36c756b4c2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
51709,97725, to whom it may concern you are  blocking  me from being recognized for living in my own home town years there is no  self promotion  or  soap boxing  going on  everything mentioned is merely statement of facts with supporting links to establish credibility a huge difference here is the text copy  with all what you call  self promotion  links removed  the way i tried to post the last three times  before your ridiculous and patently discourteous  block william f bill  blake  actor  spfx makeup artist  special effects designer artist creator  mentored trained by special academy award recipient john chambers  of original planet of the apes fame and best known for his work in  and doing studio promotions for  the planet of the apes franchise the feature film version of logan s run beyond and over more  resident of phelan for nearly years either restore my reference immediately  or remove the forever wild exotic animal sanctuary one  which  by your  definition is more like pure promotion  being that it is nothing more than an outright link to a promotional website  mentioning things such as abc s extreme makeover  home edition and similar however  with the above having been said  please further note actually  i know their noble cause  and would not want to see them removed  however  you cannot have it both ways i have every right to be recognized and mentioned for my considerable achievements  over years especially within my own community  and  elsewhere as well kindly unblock immediately  restore  or allow me to restore  these legitimate cites  and for future reference  if you do not know me  or my history  i d suggest you do the research  before going off half cock ed totally unknowledgeable  and  slashing  references that have standing  and may be of actual interest to individuals visting my own community s page thank you william f bill  blake bill blake spfx  phelan  califoria ,0adc84c90f17bb76,0.0,0.0,0.0,train,0.0,0.0,0.0,0
75069,87922,doogle well done  how on earth did you manage to assess doogle for notability in two minutes flat  here s a friendly suggestion don t just immediately delete things have a quick word with the author first  especially if he s an established editor  i m going to re instate the article  thanks ,eb26df077da76817,0.0,0.0,0.0,train,0.0,0.0,0.0,0
46579,111966, speedy deletion of matt fortune a page you created  matt fortune  has been tagged for deletion  as it meets one or more of the criteria for speedy deletion  specifically  it is about a real person  group of people  band  club  company  organisation  or web content  but does not indicate why its subject is important or significant you are welcome to contribute content which complies with our content policies and any applicable inclusion guidelines  however  please do not simply re create the page with the same content  you may also wish to read our introduction to editing and guide to writing your first article thanks  ,57067d9edef80df5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
33516,77661, june because of wp outing i will not say who you were impersonating  but i can t see why someone with good intentions would deliberately impersonate another editor  so i m hard blocking you  ,d00a90f6558582ce,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129966,45112,some info on a true jackass,78a4443ec227e6e5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
41095,134735, please keep your warnings to yourself edits that you do not agree with do not qualify as vandalism simply because you disagree  ,d09e254edc91c44f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
62871,22803,and the introduction text,3c3bb96f82805e22,0.0,0.0,0.0,train,0.0,0.0,0.0,0
137101,35651,that would seem like the right year but i would have guessed it was i look it up ,5f455f53953dcf88,0.0,0.0,0.0,train,0.0,0.0,0.0,0
136465,50666,that is not an answer  you restored an article which had under gone afd to mainspace  you merged it with another article and it is full of or  most of it fails verification  and it is not possible now for me to edit the article to correct your hideous mistake ,877903889856c51d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
101373,153780,islamophobia the article is biased  besides  oxford and other notable reference works do not agree on islamophobia ,a285238cc65132d4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
47275,56113, succession of seats https en wikipedia org wiki united states district court for the northern district of california succession of seats seriously this is trivia  unencyopedic i m deleting it surely the magistrate judges are more important  and i m not sure they should be included  see discussion above u t c ,95ef5f399de01d1c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
136913,48118,that same desire to avoid a battle is why i ve tried to do this in the most polite and formal way possible  i just hope that doesn t work against me  if this gets forgotten and lost in the shuffle  i appreciate w hate ver attention you can give the issue ,809245a5397862fa,0.0,0.0,0.0,train,0.0,0.0,0.0,0
127687,153019,see wikipedia blocking policy,9614cc720f57ca81,0.0,0.0,0.0,train,0.0,0.0,0.0,0
159383,20392,youre really pushing my buttons wayne dawson  really pushing it  you can do what ever the hell you like for all i care as wikipedia is way at the bottom of my list and means nothing to me  i can easily make a new account which you will never know about anyway so it doesnt bother me  you say you want nothing to do with me yet you continue to make a fuss and create new discussions  i cant belive how worked up and excited you get when some issues occur on this website  you launch full on investigations and take it all so serious  get a like you pathetic looser ,35d5db20df4a8f17,0.0,1.0,0.0,train,0.0,0.0,1.0,1
40280,75001, please do not add unsourced negative or controversial biographical material to pages  as you did with this edit to ja rule  if you continue to do so  you will be  block  from editing  ,c8aae928c80dbbb9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
12250,47040,  to decide what about the names  collectonian talk contribs ,7daf0ad464472414,0.0,0.0,0.0,train,0.0,0.0,0.0,0
35865,62693, mile  i don t know what you mean by agreement there are different types of miles listed on that page  i am only trying to contribute  isn t that part of what wikipedia great  that anyone can be a part of it please doug  i will show you kindness  please show me the same  ,a7c0c3ee43471b59,0.0,0.0,0.0,train,0.0,0.0,0.0,0
144126,38286,try this one http en wikipedia org wiki file a dilated male anus jpg ,66315d1eca0ba7e0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
103539,17616,january hi  the edit you made to rca records has been reverted  as it appears to be unconstructive  use the sandbox for testing  if you believe the edit was constructive  ensure that you provide an informative edit summary  you may also wish to read the introduction to editing  thanks ,2e927717c8ea53a7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
53796,55388, vitamin b some edits by user mrt lack proper references and are factually incorrect  the claim that bacteria are the only sources of vitamin b vitamin b is false  it is produced by a unicelular alga by example  pleurochrysis carterae  http w ncbi nlm nih gov pubmed fortified breakfast cereals don t offer vitamin b vitamin b from plants  they have it added as a supplement  it is recommended for vegans to take supplements as such  as a minimum dosage can be reliably maintained  the human gut also contains b synthesizing bacteria  living from the mouth to the anus looks false  the old reffered study  http w ncbi nlm nih gov pubmed only reffered to small bowels and it was falsified since  http w beyondveg com billings t comp anat comp anat  c shtml claims of intestinal b production may be based on insufficient evidence  albert et al is sometimes cited as evidence that b producing bacteria can exist in the small intestine  sometimes explicit claims are made  e g that intestinal bacteria allegedly can produce adequate bitch baker and nutrition reviews are related citations that comment on albert et al however  a careful reading of albert et al shows that it used bacteriological assays  which are of lower reliability  to measure b levels  specifically  the most accurate bacteriological assay they used is ochromonas malhamensis  note that ochromonas is the most accurate bacterial assay method for b however  even it may report values for some analogues as part of its b results  schneider and stroinski tables to pp herbert and das p apparently regard all the bacterial assay methods as being less reliable than differential radioassay  also see herbert et al and herbert for related information  additionally  the data obtained in albert et al comes from isolated bacterial cultures  therefore  it is unclear whether the bacteria would produce similar amounts of b under the conditions present in the intestines  this point is discussed in albert et al but is sometimes ignored by dietary advocates with an ideological interest in minimizing the requirement for b in the diet  the bottom line in the paper of albert et al is that it shows certain intestinal bacteria might produce bitch but it is unclear whether how much might be produced  and absorbed  under actual conditions in the small intestine  the last paragraph contain only straight propaganda from md personal pages contradicting the necesity of the vitamin  without any reference to reliable sources the editor was also part of a dispute on the vitamin b article http en wikipedia org wiki talk vitamin b pov issues preceding unsigned comment added by talk contribs algae acquire vitamin b through a symbiotic relationship with bacteria individually  algae and bacteria make interesting organisms to study  bacteria are organisms that can be found living in a range of different environments  besides being organisms capable of causing disease in humans  they are also vital to the cycling of nutrients within the environment algae are organisms capable of fixing carbon through photosynthesis within aquatic systems at the same time they are important to study because with increased nutrient loads to bodies of water can cause algal blooms  which can lead to eutrophication  this reduces the amount of dissolved oxygen available for use by fish and other aquatic organisms bacteria and algae can coexist within biofilms biofilms can help reduce the effects of external factors to produce areas that can allow for growth of specific bacterial populations and make conditions favorable for certain bacterially mediated processes such as denitrification  your source however  didn t exactly say that b is produced by a unicelular alga  it said talk ,93faef0d98ec8ff4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
123692,44958,redirect talk finding neverland  film ,78333313c13e461a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
132844,27391,tables gees te  you revert so quickly  i created the tables in excel and  trans ferred them over to wiki  unfortunately the links didn t  trans fer so i was going to re add them on the next go around  is there a tablizing program that does this more quickly and keeps the links intact  it needs to be in table form to look right ,487c61f96cd0a274,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85900,107037,hiatus  white feather  new members i believe the article should have the band as on hiatus from august to february or even later  as the band have been inactive since august  until february it should be considered a hiatus while stockdale looked for new members  as they have now played their first gig with new members  feb the band should be considered active again  alternatively  they could be considered active again when an official statement is made revealing new members  so  options  wolfmother are active from present  wolfmother are active from aug feb present  or wolfmother are active from aug mar  later present  thoughts ,3c544e65538dc759,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129070,30089,slashes love life now has a fat wife but once dated axl rose,4fe1b98ddac76b4d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
59973,134487,administrators noticeboard hi  you re the subject of a post on an here  fyi  boating lake ,cf2ff37a9c250662,0.0,0.0,0.0,train,0.0,0.0,0.0,0
59461,20025,actually  i never once made any inference on your motivesnot even inwardly  but since you ve explicitly made one on mine  i guess that means yours are in question  ok  so if what you are saying is that the operation was a victory for the allies  why is that not a defeat for the germans  skinny that may be  but if i m right  any source that lists market garden as an allied defeat implies a german victory ,34ed72e6d9187c8d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
57230,77226, you have been  block  from editing for  in accordance with wikipedia s blocking policy as a result of your repeated abuse of editing privileges once the block has expired  you are welcome to make constructive contributions if you believe this block is unjustified you may contest this block by replying here on your talk page by adding the text unblock your reason here talk ,cedb9c719fb151fa,0.0,0.0,0.0,train,0.0,0.0,0.0,0
80014,37545,get off your high horse  buddy  don t act as if you own wiki  it s a public website  perhaps you should invest your time and effort into something that you are not as emotionally charged about  kthnxbye ,6445d40089b8d8a4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
157210,22282,you muppet man you don t know anything about test i got the truth and you are trying to put the stupid lies in and it s a swinging neckbreaker not a tko got it ,3ac5141b7d58b47f,0.0,1.0,0.0,train,0.0,0.0,1.0,1
146234,136147,vandals  just going to point out the section about theodoric s relations with the vandals is nonsense  i d edit it now  but i have work  and i am lazy  good place to check is procopius wars i vi onwards,d842d836a5898e67,0.0,0.0,0.0,train,0.0,0.0,0.0,0
111245,65787,new images is it just me or do the images added by rocky make this article look damn ugly  would revert but thought i d leave it to people who contribute to the article to decide if it needs reverting ,afee70ba56ba63b3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
118012,1811,peer review i ve spent the past six weeks overhauling the hip hop dance article and now that i ve finished i posted it for peer review here  i decide to invite you to review it because you ve edited this page in the past and based on you contribution history you tend to edit articles that have to do with music entertainment  i would appreciate your feedback  be forewarned that this is a long article  not including refs external links  templates  and categories it s pages printed  if you accept my invitation to review you may want to print it first and make your edits that way  i found it easier to read and to correct when i did this  although long  it makes for a good read during a lunch break  a bus ride  or pure boredom  i learned a lot myself while rewriting this article  if you like to learn  this could be an incentive for you ,04e5fec7a78a56c0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
40651,150102, please do not vandalize pages  as you did with this edit to horsepower  if you continue to do so  you will be  block  from editing talk  ,66c3d810aeb6f66d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
88263,43988,i am adding references please help me wiki i am being vandalized ,75610844cb259616,0.0,0.0,0.0,train,0.0,0.0,0.0,0
11803,147011,  their claims are unworthy of further investigation  encyclopedias are about truth  not about the delusions of obsessed jew hate rs  obstructing research what research discrediting their merit what merit  what historical truths have deniers uncovered  what illumination have they brought to the darkness of the third reich  pfui  ,356b091964e3f8cb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
65613,44009,august utc  truejustice org is a  hate  site  anyone who posts there has bought into the ethos of the site because any users with contrary views are banned  i was in no sense searching for brmull s activity there  i just happened to see his username since i read the site myself every few days  perhaps i shouldn t have mentioned it on wikipedia  but it s done now  by the way  if there are any pro knox  hate  sites  i d like to know which sites they are and who it is they are supposed to be hating ,75738ddfc0237cb2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
26412,10433, here are the examples that i have compiled since being introduced to this issue  we have  who complains about your harassment on this talk page above  i have not attacked you  actually  quite the reverse  i have not exercized censorship  quite the reverse  what s it called when you accuse others of being something that you actually are describes your actions as rootless accusations of vandalism in response to my recent edit of the wikipedia article police state don t even pass the straight face test  describes you as the worst editor i have ever encountered on wikipedia while encouraging you to please stop this childish behavior had his warnings to you about harassment deleted and reported you as a vandal has repeatedly reverted to prior revisions of the police state article after being instructed to view the discussion page  i then placed a warning on  talk page  which he promptly removed  he continues to remove the warnings has requested sources for the addition  at least five have been provided  yet  refuses to acknowledge their existence and insists on trying to incite an edit war  is continuing to remove edits and warnings of mine from his talk page  while falsely accusing me of stalking  and sock puppetry  it seems that you harass anyone who attempts to edit the police state article without your viewpoint  this is against wp npov policy  please stop harassing users otherwise more effective measures will have to be undertaken  ,1b8ff2d15e4b7fb8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
150836,69165,why  hello  mr fuck  ing jackass  cunt remember me  i wasnt gone  suck  my fuck  ing cock  ,b912ae4fa4bf5164,0.0,1.0,1.0,train,1.0,0.0,1.0,1
35986,24852, mohindra college hi there  i was reading the above article  which you started  and i was wondering whether you could clear up this sentence  mohindra college patiala got affliation with university of punjab at lahore in and later to punjab university following the partition of india in i was wondering what you mean by punjab university if you go to this page  you can see that many different universities go by the name of punjab university  could you change it to the one which you mean cheers  t c ,41b8d9223a14e603,0.0,0.0,0.0,train,0.0,0.0,0.0,0
19057,150029, bucharest corporate center is an article about a tall building in bucharest not a company or corporation ,65b3198227ef9dac,0.0,0.0,0.0,train,0.0,0.0,0.0,0
149523,100621,what know what else they have a section dedicated to fan sites why not move them there instead of deleting them ,1a8d4603922d3297,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122660,24685,re  speedy deletion you sir  are a fgt ,4144bd651d3eec47,0.0,1.0,1.0,train,0.0,0.0,0.0,1
29200,144114, i know you re not the owner  i wrote you because you apparently have a passion for editing tennis articles and are heavily involved in it  i m asking you to take my comments and use them in w hate ver way you need to so that the sentence will be changed  thanks for showing me the previous version of that sentence  very interesting  it was much better the original way  although  as i said  it needs to be supported by cited sources  so when you say it s extreme  that s an understatement  of course it s extreme  it violates wikipedia standards because  a  it s purely subjective  and  b  it s not sourced  and what maked it worse is that it is the opening sentence of the article  unless there are citations to multiple  credible polls of people in the world who rank him as the goat statement needs to changed just change it  any editor who thinks the goat statement is acceptable doesn t understand wikipedi ass tandards  there s no administrator in the world who would allow the current phrasing to stand  by the way  you can also add bjorn borg  and martina navratilova  to the list  borg said the following and navratilova agreed for me roger is the greatest player ever who played the tennis game ,0805cff15a3becee,0.0,0.0,0.0,train,0.0,0.0,0.0,0
2572,15502,  february utc this is wikipedia  not your webhost your book of wall is here please do not post it on wikipedia again thank you  garden ,28e80840cf551258,0.0,0.0,0.0,train,0.0,0.0,0.0,0
29869,48587, i said it is somehow amazing but have not said others are not allowed  furthermore  i refered to the battle and not the whole war  without any saying  everybody is free to edit everthing even people from sweden or switzerland  ,81f237c9ab04b269,0.0,0.0,0.0,train,0.0,0.0,0.0,0
13269,153688,  what you were up to  you mean  from the beginning you re personally attacking me and harassing me  and this is the only way you found to try to claim ownership of articles  and yes  it s highly suspicious that you seem to monitor everything that happens between the ip and me  at worst  it shows that you re actually tracking down my edits  ie harassing me  at best  it proves you are the ip because without any communication with me or the ip  there is no way you can be aware of anything in so much details unless you re harassing me and no  that you happen to hear about this matter right after it occured  while nothing suggested you were active here for days  cannot be coincidence  and finally  please  buspar  stop playing on words  this is what the admin that took in charge your ssp case stated  and nothing else looking at contribs  user buspar and user xuanwu are very probably the same user  technically  they cannot be socks  as one username was created after the other stopped editing this statement is based on the technical definition of sockpuppetry  meaning that a person is using different identities at the same time  the admin only noted that the accounts were not used simultaneously  but nonetheless acknowledged that buspar and xuanwu were the same person looking at contribs  user buspar and user xuanwu are very probably the same user  the admin  however  never confirmed that you were not the ips onethirtyeightdot suspected you to be  if you ve seen the line no  buspar is not then please source it correctly so  what do we have an admin confirming you re likely to use several identities  an anonymous ip acting in exactly the same way as you do  having the same personal issues with me  editing the very same articles as you do  reverting back into articles the very same contribs that you made  and it also seems both you and the ip seem to have a telepathic link allowing to know every issue occuring with the ip without you being contacted by it beforehand as i ve said  i m offering to peacefully resolve this problem i am sincerely convinced that buspar is the ip  because i ve noticed the very same edit pattern  because both users contribute to the same articles  and both users seem to have a personal issue against me and both seem to systematically revert my contributions as soon as they concern article about illegal downloading  thus  this is not randmon bad faithed accusation  this is only what i sincerely believe however  if it is absolutely proved that buspar and the ip are not the same and that buspar and the ip don t behave in similar ways  then i m ready to make excuses to both users and to stop identifying the ip as buspar  but if someone has any doubts about the ip identity  or if someone clearly acknowledge that buspar and the ip have the very same behavior and edit pattern  then that s all i need  i won t continue to call the ip buspar  on the condition that an admin clearly acknowledges the ip  as being buspar  and that buspar in his future edits  only revert edits of mine and talk to me under his buspar username  ,a0e748af05cdcafe,0.0,0.0,0.0,train,0.0,0.0,0.0,0
16137,4808, also know as i don t think it should say also known as teenage wastleland i think it should say often mislabed as teenage wasteland it is also the most mislabled song of all time  that should be somewhere on the page  if you need proof go on google and put in rolling stone baba o riley or vh  baba o riley ,0cbdf094a610eed1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130953,102701,south carolina democratic party i tried to have your user page protected  i guess those colbert reportfans won t be sending you flowers ,259d64d81a548124,0.0,0.0,0.0,train,0.0,0.0,0.0,0
